,donor_code,donor_name,recipient_code,recipient_name,sector_code,sector_name,measure_code,measure_name,channel_code,channel_name,flow_code,flow_name,flow_type_code,flow_type_name,data_type_code,amount_type,md_dim_name,md_id,unit_measure_code,unit_measure_name,year,value,base_period,status_name,unit_multiplier,donor_agency_code,crs_id,project_id,region_code,income_group_code,channel_delivery_code,channel_delivery_name,category_code,category_name,finance_type_code,finance_type_name,bi_multi_code,short_description,project_title,long_description,sdg_focus,gender_equality,environment,governance,rmnch,drr,nutrition,disability,biodiversity,climate_mitigation,climate_adaptation,desertification,amount_tied,amount_untied,nature_of_submission
1496,701,Japan,55,Türkiye,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21264610,USD,US dollar,2016,0.033507,2022,Normal value,6,Japanese International Co-operation Agency,2016957808,,Europe,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,0,,,,,,,,0,0,,,,1
1497,701,Japan,55,Türkiye,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,21194540,USD,US dollar,2016,0.005263,2022,Normal value,6,Japanese International Co-operation Agency,2016953984,,Europe,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1498,701,Japan,55,Türkiye,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,22483260,USD,US dollar,2018,0.006682,2022,Normal value,6,Japanese International Co-operation Agency,2018954134,,Europe,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,0,,0,,,,,,,1
1499,701,Japan,880,Samoa,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21286895,USD,US dollar,2016,0.011615,2022,Normal value,6,Japanese International Co-operation Agency,2016959119,,Oceania,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,0,,,,,,,,0,0,,,,1
1500,701,Japan,764,Thailand,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20000344,USD,US dollar,2014,0.007964,2022,Normal value,6,Japanese International Co-operation Agency,2014959519,,Far East Asia,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1501,742,Korea,238,Ethiopia,16030,Housing policy and administrative management,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,22567346,USD,US dollar,2018,0.032465,2022,Normal value,6,Miscellaneous,2018127647,201811304194,South of Sahara,LDCs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,ETHIOPIA KOREAN WAR VETERANS HOME IMPROVEMENT AND IMPROVEMENT OF RESIDENTIAL ENVIRONMENT PROJECT,Ethiopia Korean War Veterans Home Improvement and Improvement of Residential Environment Project,Ethiopia Korean War Veterans Home Improvement and Improvement of Residential Environment,1.5,,,,0,0,,,,,,,0.0,0.0364,8
1502,742,Korea,351,Honduras,16030,Housing policy and administrative management,11,ODA Grants,40000,Multilateral organisations,D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,25091335,USD,US dollar,2021,0.057688,2022,Normal value,6,Ministry of Strategy and Finance,2021019929,GRP_0000147840,Caribbean & Central America,LMICs,40000,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",10,ODA,110,Standard grant,1,"DESIGNING A SMART CITY STRATEGY FOR LA CEIBA, HONDURAS","Designing a Smart City Strategy for La Ceiba, Honduras","The project aims to support establishing Smart City strategies for the municipality of La Ceiba of Honduras. The roadmap focuses on the following areas: transport, security and tourism.",11.3,,,,,,,,,,,,0.0643,,8
1503,742,Korea,625,Afghanistan,16030,Housing policy and administrative management,11,ODA Grants,90000,Other,D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,21280941,USD,US dollar,2016,0.074621,2022,Normal value,6,Korea International Cooperation Agency,2016002834,2016070367752,South & Central Asia,LDCs,90000,Other,10,ODA,110,Standard grant,1,,,,,0,1,1,0,,,,1,1,1,1,0.0771,0.0,8
1504,742,Korea,625,Afghanistan,16040,Low-cost housing,11,ODA Grants,90000,Other,D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,20657622,USD,US dollar,2015,0.006468,2022,Normal value,6,Korea International Cooperation Agency,2015015324,2015070319443,South & Central Asia,LDCs,90000,Other,10,ODA,110,Standard grant,1,,,,,0,0,0,0,,,,0,0,0,0,0.0067,0.0,8
1505,742,Korea,241,Ghana,16040,Low-cost housing,11,ODA Grants,10000,Public sector,D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,20654622,USD,US dollar,2015,0.013232,2022,Normal value,6,Korea International Cooperation Agency,2015015320,2015070319443,South of Sahara,LMICs,10000,Donor Government,10,ODA,110,Standard grant,1,CAPACITY DEVELOPMENT FOR SUPPLY OF LOW-COST PUBLIC HOUSING,Capacity Development for Supply of Low-cost Public Housing,Capacity Development for Supply of Low-cost Public Housing,,0,0,0,0,,,,0,0,0,0,0.0138,0.0,8
1506,742,Korea,238,Ethiopia,16040,Low-cost housing,11,ODA Grants,10000,Public sector,D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,20654789,USD,US dollar,2015,0.018983,2022,Normal value,6,Korea International Cooperation Agency,2015015319,2015070319443,South of Sahara,LDCs,10000,Donor Government,10,ODA,110,Standard grant,1,CAPACITY DEVELOPMENT FOR SUPPLY OF LOW-COST PUBLIC HOUSING,Capacity Development for Supply of Low-cost Public Housing,Capacity Development for Supply of Low-cost Public Housing,,0,0,0,0,,,,0,0,0,0,0.0197,0.0,8
1507,701,Japan,218,South Africa,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,20606740,USD,US dollar,2015,0.035138,2022,Normal value,6,Japanese International Co-operation Agency,2015954676,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1508,701,Japan,218,South Africa,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,21194905,USD,US dollar,2016,0.033476,2022,Normal value,6,Japanese International Co-operation Agency,2016954157,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1509,701,Japan,218,South Africa,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,21561550,USD,US dollar,2017,0.026951,2022,Normal value,6,Japanese International Co-operation Agency,2017954722,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1510,701,Japan,218,South Africa,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,22471285,USD,US dollar,2018,0.036695,2022,Normal value,6,Japanese International Co-operation Agency,2018954282,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,0,,0,,,,,,,1
1511,701,Japan,218,South Africa,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,24131604,USD,US dollar,2020,0.004733,2022,Normal value,6,Japanese International Co-operation Agency,2020954735,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,11,,,,,,,,,,,,,,1
1512,701,Japan,872,Tuvalu,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,24125205,USD,US dollar,2020,0.005528,2022,Normal value,6,Japanese International Co-operation Agency,2020953359,,Oceania,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,13;12;11,,,,,0,0,,,,0,,,,1
1513,701,Japan,872,Tuvalu,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,24130994,USD,US dollar,2020,0.000672,2022,Normal value,6,Japanese International Co-operation Agency,2020958501,,Oceania,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,11,,,,,,,,,,,,,,1
1514,701,Japan,218,South Africa,16030,Housing policy and administrative management,11,ODA Grants,90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,24132159,USD,US dollar,2020,1.1e-05,2022,Normal value,6,Japanese International Co-operation Agency,2020954742,,South of Sahara,UMICs,90000,Other,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,11,,,,,,,,,,,,,,1
1515,701,Japan,55,Türkiye,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,23643976,USD,US dollar,2019,0.102259,2022,Normal value,6,Japanese International Co-operation Agency,2019951451,,Europe,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,,TC AGGREGATED ACTIVITIES,9,0,2,0,0,1,0,0,0,,,0,,,1
1516,701,Japan,872,Tuvalu,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,23636905,USD,US dollar,2019,0.007427,2022,Normal value,6,Japanese International Co-operation Agency,2019959475,,Oceania,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,,TC AGGREGATED ACTIVITIES,13;12;11,,,,,0,0,,,0,0,,,,1
1517,742,Korea,245,Equatorial Guinea,16040,Low-cost housing,11,ODA Grants,10000,Public sector,D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,20654788,USD,US dollar,2015,0.012371,2022,Normal value,6,Korea International Cooperation Agency,2015015321,2015070319443,South of Sahara,UMICs,10000,Donor Government,10,ODA,110,Standard grant,1,CAPACITY DEVELOPMENT FOR SUPPLY OF LOW-COST PUBLIC HOUSING,Capacity Development for Supply of Low-cost Public Housing,Capacity Development for Supply of Low-cost Public Housing,,0,0,0,0,,,,0,0,0,0,0.0129,0.0,8
1518,70,Liechtenstein,64,Bosnia and Herzegovina,16030,Housing policy and administrative management,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,27658528,USD,US dollar,2022,0.104745,2022,Normal value,6,Ministry of Foreign Affairs,20220000169,1210,Europe,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,ROMA HOUSING BIJELJINA,Roma Housing Bijeljina,Roma Housing Bijeljina,16;11.1;10;1,0,,,,,,,0,0,0,,,,8
1519,70,Liechtenstein,64,Bosnia and Herzegovina,16030,Housing policy and administrative management,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,27658530,USD,US dollar,2022,0.104745,2022,Normal value,6,Ministry of Foreign Affairs,20220000170,1211,Europe,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,ROMA HOUSING KAKANJ,Roma Housing Kakanj,Roma Housing Kakanj,16;11.1;10;1,0,,,,,,,0,0,0,,,,8
1520,701,Japan,640,Sri Lanka,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20000331,USD,US dollar,2014,0.007964,2022,Normal value,6,Japanese International Co-operation Agency,2014959506,,South & Central Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1521,701,Japan,660,Nepal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21560641,USD,US dollar,2017,0.0116,2022,Normal value,6,Japanese International Co-operation Agency,2017959917,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,0,0,,,,1
1522,701,Japan,640,Sri Lanka,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21561155,USD,US dollar,2017,0.012598,2022,Normal value,6,Japanese International Co-operation Agency,2017958502,,South & Central Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,0,0,,,,1
1523,701,Japan,660,Nepal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20612907,USD,US dollar,2015,0.008699,2022,Normal value,6,Japanese International Co-operation Agency,2015953569,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,0,,,,,,,,0,0,,,,1
1524,701,Japan,660,Nepal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21207385,USD,US dollar,2016,0.018261,2022,Normal value,6,Japanese International Co-operation Agency,2016958779,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,0,,,,,,,,0,0,,,,1
1525,701,Japan,660,Nepal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,20613459,USD,US dollar,2015,0.003414,2022,Normal value,6,Japanese International Co-operation Agency,2015956515,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1526,701,Japan,660,Nepal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,21281773,USD,US dollar,2016,0.002635,2022,Normal value,6,Japanese International Co-operation Agency,2016956006,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1527,701,Japan,660,Nepal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,22227024,USD,US dollar,2017,0.002359,2022,Normal value,6,Japanese International Co-operation Agency,2017956604,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1528,701,Japan,640,Sri Lanka,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,19997372,USD,US dollar,2014,0.001601,2022,Normal value,6,Japanese International Co-operation Agency,2014955692,,South & Central Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1529,701,Japan,640,Sri Lanka,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,21564234,USD,US dollar,2017,0.001802,2022,Normal value,6,Japanese International Co-operation Agency,2017956523,,South & Central Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1530,701,Japan,660,Nepal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,19994253,USD,US dollar,2014,0.015412,2022,Normal value,6,Japanese International Co-operation Agency,2014955855,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1531,701,Japan,275,Namibia,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,19987672,USD,US dollar,2014,0.039248,2022,Normal value,6,Japanese International Co-operation Agency,2014953460,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1532,701,Japan,275,Namibia,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,20605274,USD,US dollar,2015,0.000535,2022,Normal value,6,Japanese International Co-operation Agency,2015955303,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1533,701,Japan,275,Namibia,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,21211749,USD,US dollar,2016,0.022835,2022,Normal value,6,Japanese International Co-operation Agency,2016954812,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1534,701,Japan,275,Namibia,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,22217498,USD,US dollar,2017,0.034344,2022,Normal value,6,Japanese International Co-operation Agency,2017955369,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1535,701,Japan,275,Namibia,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,22493791,USD,US dollar,2018,0.034143,2022,Normal value,6,Japanese International Co-operation Agency,2018954899,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,0,,0,,,,,,,1
1536,701,Japan,269,Senegal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,19987548,USD,US dollar,2014,0.00183,2022,Normal value,6,Japanese International Co-operation Agency,2014953336,,South of Sahara,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1537,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,19997619,USD,US dollar,2014,0.003312,2022,Normal value,6,Japanese International Co-operation Agency,2014956695,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1538,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,20610705,USD,US dollar,2015,0.003042,2022,Normal value,6,Japanese International Co-operation Agency,2015956872,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1539,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,21281645,USD,US dollar,2016,0.004034,2022,Normal value,6,Japanese International Co-operation Agency,2016956339,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1540,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,22221441,USD,US dollar,2017,0.006357,2022,Normal value,6,Japanese International Co-operation Agency,2017956961,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1541,701,Japan,753,Mongolia,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,19997512,USD,US dollar,2014,0.003201,2022,Normal value,6,Japanese International Co-operation Agency,2014956588,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1542,701,Japan,342,El Salvador,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,19988137,USD,US dollar,2014,0.003201,2022,Normal value,6,Japanese International Co-operation Agency,2014954056,,Caribbean & Central America,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1543,701,Japan,342,El Salvador,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,22224063,USD,US dollar,2017,0.004702,2022,Normal value,6,Japanese International Co-operation Agency,2017955664,,Caribbean & Central America,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1544,701,Japan,342,El Salvador,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21561282,USD,US dollar,2017,0.042519,2022,Normal value,6,Japanese International Co-operation Agency,2017959241,,Caribbean & Central America,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,0,0,,,,1
1545,701,Japan,342,El Salvador,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19988099,USD,US dollar,2014,8e-06,2022,Normal value,6,Japanese International Co-operation Agency,2014954018,,Caribbean & Central America,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1546,701,Japan,342,El Salvador,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20000323,USD,US dollar,2014,0.015927,2022,Normal value,6,Japanese International Co-operation Agency,2014959498,,Caribbean & Central America,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1547,701,Japan,269,Senegal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19997009,USD,US dollar,2014,0.005943,2022,Normal value,6,Japanese International Co-operation Agency,2014960586,,South of Sahara,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1548,701,Japan,753,Mongolia,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19980742,USD,US dollar,2014,8e-06,2022,Normal value,6,Japanese International Co-operation Agency,2014956543,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1549,701,Japan,753,Mongolia,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20000342,USD,US dollar,2014,0.015903,2022,Normal value,6,Japanese International Co-operation Agency,2014959517,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1550,701,Japan,751,Malaysia,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21210195,USD,US dollar,2016,0.005958,2022,Normal value,6,Japanese International Co-operation Agency,2016960627,,Far East Asia,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
