text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,summary AI,reasoning AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
"IMPROVING THE SEXUAL AND REPRODUCTIVE HEALTH OF WOMEN IN SANTA ROSA DE COPÁN. Título completo del proyecto: Mejora de la salud sexual y reproductiva de las mujeres en Santa Rosa de Copán. :: Este proyecto se centra en la mejora de infraestructuras del Hogar maternal, una casa refugio que acoge a mujeres embarazadas en las semanas previas al parto y tras él, a mujeres que habiendo recibido el alta, no pueden llevar a sus hijos-as a casa por estar ingresados-as.Las usuarias del Hogar, son mayoritariamente mujeres campesinas que viven lejos de la ciudad, que se acercan a la ciudad, en ocasiones a pie desde largas distancias con antelación al parto. Tras la visita médica, si el Hospital le recomienda ingresar en el Hogar deben hacerlo o quedarse en la ciudad. Con anterioridad a la existencia del Hogar, las mujeres vagaban por la ciudad, sin cobijo ni protección, lo que daba lugar incluso a asaltos y muertes de madres y criaturas por la falta de atención previa al parto.",12230,False,False,True,False,False,False,True,True,"The project aims to improve the sexual and reproductive health of women in Santa Rosa de Copán by enhancing the infrastructure of a maternal home that provides refuge for pregnant women before and after childbirth. This facility shelters women who cannot take their hospitalized infants back home immediately. The primary objective is to ensure safe accommodation and medical attention for these women, most of whom are rural campesinas traveling long distances to access city healthcare facilities.","The text describes the improvement of infrastructure at a maternal refuge/home for pregnant women, which aligns with the provision of housing services in specific locations. However, the focus is on health infrastructure rather than traditional housing or urban/rural residential development. Here's the reasoning breakdown:

- Housing: The project involves improving facilities that provide shelter, which relates to upgrading inadequate housing services; however, it does not explicitly cover broader housing construction or policy.
- Homelessness: There is no mention of addressing homelessness directly through tents or shelters for the homeless.
- Transitional: It provides accommodation specifically related to pregnancy and postpartum care but is not described as temporary supportive housing due to crises or emergencies.
- Incremental: The project involves upgrades, aligning with slum upgrading or housing improvements/repairs. However, it focuses on a specialized maternal home rather than broader neighborhood integration.
- Social: The facility serves vulnerable women who cannot afford city accommodations, resembling low-cost or affordable housing in nature but is more health-focused.
- Market: There's no mention of market-rate housing elements like mortgages or rent-to-own schemes.
- Urban: The project takes place in Santa Rosa de Copán, suggesting an urban setting given its context as a city providing healthcare services to rural visitors.
- Rural: While many users are from rural areas, the activities occur in the urban setting of Santa Rosa de Copán. Thus, it is more accurately classified under 'Urban'.",True,False,False,True,False,False,True,False
"IMPROVING ENERGY EFFICIENCY IN THE BUILDING SECTOR THROUGH THE USE OF RENEWABLE RAW MATERIALS FROM AGROFORESTRY SYSTEMS The project has two main objectives: (a) increasing energy efficiency in the housing sector and (b) providing a local source of sustainable building and insulation materials to substitute fossil-based materials and wood imports. The main target groups of the project are manufacturers, construction companies, and farmers. Through the cooperation with wood processing companies in Uzbekistan, long-term impulses for the sustainable development of the timber construction sector are being set in the local business environment. Key stakeholders as well as a broader audience will be reached through training and e-learning modules for vocational and higher education and by constructing a model house. The project activities are organized into three threads. The first one focuses on analyzing the current situation and capacities of the wood processing industry and how to improve it. In the second thread we design a building system based on local materials and construct an affordable model house, bearing in mind contemporary needs for climate-adaptive architecture, local building traditions as well as challenges related to the use of renewable energies. The third thematic thread of the project focuses on education and developing e-learning materials on the use of locally available renewable resources (e.g. from poplars and other fast-growing wood species) for innovative building systems in Uzbekistan.",23183,True,False,False,False,False,False,False,False,"The project aims to enhance energy efficiency in the housing sector using sustainable materials derived from agroforestry systems, focusing on local sourcing of renewable resources as alternatives to fossil-based materials and wood imports. It involves collaboration with manufacturers, construction companies, farmers, and wood processing companies in Uzbekistan. The activities include analyzing the current capabilities of the wood processing industry, designing a building system based on local materials, constructing an affordable model house that meets modern climate-adaptive architectural needs, and developing education and e-learning resources.","The text describes actions related to the provision of housing through upgrading with sustainable practices and materials. The focus is on energy efficiency in the housing sector, which aligns directly with 'Housing' as it involves improving existing structures or creating new ones that are more efficient and environmentally friendly. The construction of a model house also fits within this category. There's no explicit mention of homelessness, transitional shelters, incremental changes to existing housing, specific social housing schemes (like public or cooperative housing), market-driven initiatives (such as rent-to-own), or activities limited to urban or rural locations, which excludes the other classifications.",True,False,False,False,False,False,False,False
"MAINTENANCE OF THE DISPLACEMENT TRACKING MATRIX EMERGENCY EVENT TRACKING, IMPLEMENTATION OF A COMPREHENSIVE EMERGENCY RESPONSE PROGRAM. Maintenance of the Displacement Tracking Matrix Emergency Event Tracking, Implementation of a comprehensive Emergency Response Program, focusing on the provision of emergency Non-Food Items kits and shelter solutions as well as emergency health response",72010,False,False,True,False,False,False,False,False,"The text describes maintenance activities related to displacement tracking during emergencies, implementation of an emergency response program, and provision of non-food items (NFI) kits, shelter solutions, and emergency health responses.","The text focuses on maintaining a Displacement Tracking Matrix and implementing an emergency response program. It explicitly mentions the provision of 'shelter solutions,' which aligns with the 'Transitional' class as it involves housing provided due to emergencies or crises. The mention of Non-Food Items kits and health responses, while important, do not directly influence classification into other specific classes such as Housing, Homelessness, Incremental, Social, Market, Urban, or Rural.",False,False,True,False,False,False,False,False
"GAZA  - WORLD HEALTH ORGANIZATION INTERAGENCY FLASH APPEAL - 2023/GAZA - APPEL ÉCLAIR INTERINSTITUTIONS DE L'ORGANISATION MONDIALE DE LA SANTÉ - 2023 October 2023 -  the Office for the Coordination of Humanitarian Affairs (OCHA) issued a three-month interagency Flash Appeal for USD 294 million to address the most urgent needs of affected populations in West Bank and Gaza, and neighboring countries, including Egypt and Lebanon, including food, shelter, emergency health assistance, water sanitation and hygiene, protection services and other life-saving humanitarian assistance.With GAC's support, the World Health Organization (WHO) will respond to immediate health needs in West Bank and Gaza, and neighboring countries, including Egypt and Lebanon. This project is expected to help meet the health and nutrition needs of up to 600,000 people. Project activities include: 1) treating the wounded, trauma-affected and others in need of heath care, prioritizing emergency medical services people with disabilities, older persons, children and other vulnerable groups, 2) providing life-saving sexual and reproductive health services, including prenatal care, and 3) coordinating the health cluster response to emergency health needs. / Octobre 2023 - Le Bureau de la coordination des affaires humanitaires (OCHA) a lancé un appel éclair interinstitutions de trois mois pour un montant de 294 millions USD afin de répondre aux besoins les plus urgents des populations touchées en Cisjordanie et à Gaza, ainsi que dans les pays voisins, notamment l'Égypte et le Liban, notamment en matière de nourriture, d'abris, d'aide sanitaire d'urgence, d'eau, d'assainissement et d'hygiène, de services de protection et d'autres formes d'aide humanitaire vitale.Avec le soutien du GAC, l'Organisation mondiale de la santé (OMS) répondra aux besoins immédiats en matière de santé en Cisjordanie et à Gaza, ainsi que dans les pays voisins, notamment l'Égypte et le Liban. Ce projet devrait permettre de répondre aux besoins sanitaires et nutritionnels de 600 000 personnes. Les activités du projet comprennent 1) le traitement des blessés, des personnes ayant subi un traumatisme et des autres personnes ayant besoin de soins de santé, en accordant la priorité aux services médicaux d'urgence, aux personnes handicapées, aux personnes âgées, aux enfants et aux autres groupes vulnérables , 2) la fourniture de services de santé sexuelle et génésique vitaux, y compris les soins prénataux , et 3) la coordination de la réponse du groupe de santé aux besoins sanitaires d'urgence.",72010,True,False,True,False,False,False,False,False,"The text describes a humanitarian initiative led by the World Health Organization (WHO) with support from GAC to address urgent health needs in West Bank, Gaza, and neighboring countries like Egypt and Lebanon. The project aims to assist up to 600,000 people through emergency medical services, sexual and reproductive health care, and coordination of health responses. It is part of a broader Flash Appeal by OCHA for $294 million covering various humanitarian assistance sectors, including food, shelter, and water sanitation.","The text does not explicitly mention the provision of housing or construction-related activities; instead, it focuses on emergency health needs and services. However, 'shelter' is mentioned as part of the broader Flash Appeal for urgent needs, but without specific details about its nature related to housing. The primary focus here is on health services rather than direct housing interventions.",False,True,False,False,False,False,False,False
Climate change adaptation in vulnerable coastal cities and ecosystems of the Uruguay River URBAN DEVELOPMENT AND MANAGEMENT Reduce vulnerability conditions and contribute to build climate change and variability resilience in vulnerable coastal communities and ecosystems of the lower Uruguay river  including adaptation measures based on communities and ecosystems  while focusing and streamlining human rights  gender and generations perspectives,43030,False,False,False,False,False,False,True,False,"The activities focus on reducing vulnerability and building resilience to climate change and variability in vulnerable coastal communities and ecosystems along the lower Uruguay River. This includes implementing adaptation measures tailored to both communities and ecosystems, with an emphasis on integrating human rights, gender, and generational perspectives.","The text explicitly mentions 'urban development and management' as a sector, highlighting activities within specific urban locations, particularly vulnerable coastal cities. Therefore, it matches the 'Urban' classification due to its focus on urban areas. The inclusion of climate adaptation measures implies an interest in improving conditions related to housing and infrastructure resilience, which aligns with broader aspects of urban development but does not explicitly mention any provision or improvement of housing itself, so it does not directly match the 'Housing' class. There is no specific mention of homelessness, transitional, incremental, social, market, or rural activities, thus they do not apply.",False,False,False,False,False,False,True,False
"Project title: PIPS V - Providing Integrated Protection Services in Mardin, Diyarbakir and Istanbul, Sector: Food security and livelihoods Protection Shelter and settlements WASH, Subsector: N/A, Execution Country: Türkiye, Partner Name: GAC-DE",72010,True,False,True,False,False,False,True,False,"The project titled 'PIPS V' involves providing integrated protection services in Mardin, Diyarbakir, and Istanbul. It covers sectors such as food security and livelihoods, protection shelter and settlements, WASH (Water, Sanitation, and Hygiene), and material relief assistance and services.","The project mentions 'protection shelter and settlements,' which could relate to the housing sector, particularly in contexts like refugee camps or temporary supportive housing. This aligns with the 'Transitional' class, as it may involve providing shelters due to crises/disasters/emergencies. The inclusion of WASH services suggests upgrading inadequate housing or emergency provision of basic services such as safe water and sanitation. However, there is no explicit mention of other classes like Homelessness, Incremental, Social, Market, Urban (specific urban activities), or Rural (specific rural activities).",True,False,True,False,False,False,False,False
SERVICES.MEETINGS / TRAINING APW for logistics and accommodation services.,13040,False,False,False,False,False,False,False,False,"The text describes training meetings focused on logistics and accommodation services, specifically within the sector related to STD control, including HIV/AIDS. There is no direct mention of housing activities or any elements directly associated with shelter provision.","The description does not explicitly mention any activities or objectives related to housing, homelessness, transitional support, incremental improvements, social housing, market-driven housing solutions, urban or rural settings in relation to housing. The focus on STD control including HIV/AIDS indicates a health sector activity rather than one specifically targeting the housing sector.",False,False,False,False,False,False,False,False
"CARE INTERNATIONAL UK Primary goal (Comic Relief): Slum dwellers. Related issues (Comic Relief): Water and sanitation. Summary: Residents of informal settlements in Lusaka suffer from inadequate garbage disposal services. Littering, dumping and burning of waste results in disease, water pollution, contamination of land and hazardous blockage of drainage systems. The project will test new approaches to fee collection for garbage collection services in order to find ways to improve solid waste management systems and make them sustainable. Improved services are expected to lead to secure livelihoods for waste collectors, stronger collaboration between community-based organisations, better environmental conditions, an improved quality of life for residents, and options for replication in other urban settlement in Zambia. The government of the UK (DfID) funded 50 percent of this grant - this share is excluded to avoid double counting in the DAC statistics. Full grant commitment: GBP 958.155 thousand.",14030,False,False,False,True,False,False,True,False,"The project aims to improve garbage disposal services for slum dwellers in Lusaka by testing new fee collection approaches to enhance solid waste management systems. It seeks sustainable improvements, secure livelihoods for waste collectors, better environmental conditions, enhanced quality of life for residents, and potential replication in other urban settlements.","The project explicitly addresses issues related to inadequate housing services such as waste management within informal settlements (slums), which falls under the 'Housing' category due to its focus on upgrading inadequate living conditions. It involves technical assistance and urban development efforts aimed at improving basic services like sanitation, linking it closely with the 'Urban' class since it occurs in specific urban locations (Lusaka). The project also relates to 'Incremental' housing improvements as it seeks to enhance existing infrastructure incrementally. There is no explicit mention of homelessness, transitional or emergency housing, social or market-rate housing models, nor rural activities, which excludes those classes.",True,False,False,True,False,False,True,False
UNICEF ALL FOR CHILDREN Programme: Education. Description: Equity in Education: An Approach of Holistic Child Development in Slum Areas in Dhaka City,11240,False,False,False,False,False,False,True,False,"The text describes a UNICEF programme focused on holistic child development through equity in education, specifically targeting early childhood education in slum areas within Dhaka city.","The focus of the described activities is on education and child development rather than directly addressing housing or shelter-related issues. The mention of 'slum areas' suggests a context where inadequate housing might be present, but the primary objective is educational, not housing-centric. Thus, it does not explicitly match any classes related to direct housing provision, homelessness solutions, transitional shelters, incremental improvements, social or market housing, urban development strictly in housing terms, or rural activities.",False,False,False,False,False,False,False,False
"The Leopard Haiti Fund seeks to invest in small and medium sized enterprises in Haiti in the sectors of food processing, renewable energy, housing and tourism. The fund will create value in the country by providing capital to the portfolio companies, as w",32130,True,False,False,False,False,False,False,False,"The Leopard Haiti Fund aims to invest in small and medium-sized enterprises (SMEs) in Haiti across sectors including housing. The fund's primary objective is to create value by providing capital to these businesses, with a focus on food processing, renewable energy, housing, and tourism.","The text explicitly mentions investment in the housing sector as one of its focal areas, along with other sectors such as food processing, renewable energy, and tourism. This aligns with the 'Housing' class definition, which includes activities like the provision of housing, upgrading inadequate housing, urban development, and finance for housing. The mention of investing in SMEs does not specifically relate to homelessness, transitional, incremental, social, market, urban, or rural classes within the context provided.",True,False,False,False,False,False,False,False
SUSTAINABLE DEVELOPMENT IN POOR RURAL AREAS,11120,False,False,False,False,False,False,False,True,The description involves sustainable development efforts focused on education facilities and training in poor rural areas.,"The text does not explicitly mention any activities related to housing or homelessness. It focuses on educational initiatives rather than shelter provision, upgrading housing conditions, or managing homelessness. The location is specified as rural areas, which aligns with the 'Rural' classification. There are no mentions of transitional shelters, incremental housing improvements, social or market housing solutions, nor specific urban activities. Therefore, the text matches only the 'Rural' class within the expanded definition of the housing sector.",False,False,False,False,False,False,False,True
"JORDAN - CULTURAL HERITAGE, TOURISM & URBAN DEVELOPMENT",41040,False,False,False,False,False,False,True,False,The project in Jordan focuses on cultural heritage and tourism alongside urban development with a specific emphasis on site preservation.,"The text explicitly mentions 'urban development,' which aligns it with the Urban class. The inclusion of 'site preservation' underlines activities that might involve maintaining or enhancing historical sites, likely within an urban context. However, there is no explicit mention of any activities directly related to housing (such as construction, shelter provision, or upgrading), homelessness solutions, transitional housing for crises, incremental housing improvements, social housing projects, market housing initiatives, or rural development activities.",False,False,False,False,False,False,True,False
THIRD TAMIL NADU URBAN DEVELOPMENT PROJECT (TNUDP III),15112,False,False,False,False,False,False,True,False,"The project focuses on urban development in Tamil Nadu, aiming at decentralization and strengthening subnational governance structures.","The text mentions 'urban development,' which directly relates to the 'Urban' classification. Furthermore, since it is specifically about a project in Tamil Nadu, an area known for its cities and towns, this supports the inclusion of the 'Urban' class. There are no explicit references to housing provision or improvements, homelessness, transitional, incremental, social, market, or rural activities within the text.",False,False,False,False,False,False,True,False
METRO COLOMBO URBAN DEVELOPMENT PROJECT,43060,False,False,False,False,False,False,True,False,"The Metro Colombo Urban Development Project focuses on urban development in disaster risk reduction, likely addressing challenges related to housing and infrastructure within an urban setting.","The project is situated within the context of 'disaster risk reduction' under a specific 'urban development' framework. This aligns with the housing sector's definition that includes urban development activities explicitly related to housing or associated services (such as safe water, sanitation, and energy). The term 'urban' in the title indicates specific activities are targeted towards an urban area.",True,False,False,False,False,False,True,False
"PROGRAM TO SUPPORT DINAMA (DIRECCIÓN NACIONAL DE MEDIO AMBIENTE) The project is financed through a loan operation for US$5M, plus US$2M in counterpart funding, its duration is 5 years. The project will be executed by the Ministry of Housing, Land Use Planning and Environment (MVOTMA), under the responsibility of its Na",41010,False,False,False,False,False,False,True,False,"The program supports Dinama with financing to improve environmental policies and administrative management within housing and land use planning. It involves a significant loan operation and is executed by the Ministry responsible for housing, land use, and environment.","Housing: The involvement of the Ministry of Housing suggests that activities might be related to housing, particularly in terms of policy or environmental aspects affecting housing. However, there is no explicit mention of direct housing provision or upgrading.

Homelessness: There are no references to activities specifically addressing homelessness, such as shelters or encampments for the homeless.

Transitional: The text does not describe any temporary or emergency housing situations like refugee camps or temporary shelters.

Incremental: No specific incremental improvements like slum upgrades or neighborhood integration are mentioned in the context of the project.

Social: While housing is a component, there's no explicit mention of social housing models such as cooperative or public housing initiatives.

Market: There's no indication that the project deals with market-based activities like mortgages or home rentals.

Urban: The text does not specify if the activities are focused in urban areas; thus, it cannot be classified under 'urban'.

Rural: Similar to 'urban', there is no explicit mention of rural activities.

Housing: The project's execution by a housing ministry and its connection to land use planning imply an association with housing policies, even if not explicitly detailed in this text.",True,False,False,False,False,False,False,False
IMPROVING AND UPGRADING SCIENCE AND EDUCATION INFRASTRUCTURE AND HOUSING FOR YOUNG RESEARCHERS,43010,True,False,False,False,False,False,False,False,"The activities described involve improving and upgrading science, education infrastructure, and housing specifically for young researchers. The focus is on enhancing living conditions and support structures for this group.","The text mentions 'housing' in the context of providing improved accommodations for young researchers, which fits within the broader definition of housing as it involves the provision or upgrading of shelter. However, there's no mention of homelessness, transitional housing (such as emergency shelters), incremental upgrades (like slum upgrading or repairs), social housing initiatives (like public housing or community land trusts), market-related activities (like mortgages or rental properties), specific urban locations, or rural areas.",True,False,False,False,False,False,False,False
IMPROVING AND UPGRADING SCIENCE AND EDUCATION INFRASTRUCTURE AND HOUSING FOR YOUNG RESEARCHERS IN SERBIA,43010,True,False,False,False,False,False,False,False,The activity involves improving and upgrading both science and education infrastructure as well as housing specifically for young researchers in Serbia.,"The text explicitly mentions 'upgrading...housing,' which aligns with the definition of the 'Housing' class under provision of shelter, upgrading inadequate housing, or construction of housing. Although other sectors like science and education are also mentioned, they do not directly influence the classification within the expanded definition of the housing sector provided. There is no mention of tents, encampments, homelessness shelters (Homelessness), crisis-related temporary housing (Transitional), community land trusts or cooperative models (Social), home-rental/mortgages (Market), urban-specific activities (Urban), or rural-specific activities (Rural). Incremental housing focuses more on technical assistance and neighborhood integration rather than straightforward upgrading.",True,False,False,False,False,False,False,False
"XINJIANG INTEGRATED URBAN DEVELOPMENT PROJECT The project will improve urban infrastructure facilities and the environment in the cities of Kelamayi and Kuitun in the Xinjiang Uygur Autonomous Region (XUAR), which will contribute to sustainable economic growth and improve the quality of life for about 340,000 urban residents in the two project cities.",14031,True,False,False,False,False,False,True,False,"The Xinjiang Integrated Urban Development Project aims to enhance urban infrastructure and environmental conditions in Kelamayi and Kuitun within the Xinjiang Uygur Autonomous Region. The project focuses on improving basic services like drinking water supply, aiming for sustainable economic growth and an enhanced quality of life for approximately 340,000 urban residents.","The text describes activities related to improving urban infrastructure facilities and environmental conditions in two specific cities, which falls under 'Urban' development as it explicitly mentions the improvement in specific urban locations. The project also contributes to sustainable economic growth and improves living quality, aligning with aspects of housing sector improvements. However, there is no explicit mention of providing or upgrading housing itself but rather focuses on basic services like water supply, fitting more broadly into urban infrastructure development.",False,False,False,False,False,False,True,False
"PRÉVENTION ET LUTTE CONTRE LE DIABÈTE EN GUINÉE-BISSAU Par la sensibilisation, la prévention, le dépistage et le soin, faire diminuer le taux d'amputation et de mortalité des personnes diabétiques. Fournir des médicaments et du matériel médical adéquat et gratuit. Continuer la formation du personnel médical dans la prise en charge des personnes diabétiques. Assurer l'hébergement des enfants.",12220,False,False,False,False,False,False,False,False,"The text describes activities focused on preventing and combating diabetes in Guinea-Bissau through education, prevention, screening, and treatment to reduce amputation and mortality rates among diabetic individuals. It mentions providing free appropriate medications and medical equipment, continuing training for healthcare personnel in diabetes care, and ensuring housing for children.","The text does not explicitly mention the provision of housing or related activities such as upgrading inadequate housing, construction of housing, or urban development, which are required to classify it under 'Housing'. There is no mention of tents, encampments, or shelters for the homeless, so it doesn't fit 'Homelessness'. The reference to ensuring 'housing' specifically for children does not indicate a crisis, disaster, emergency, refugee shelter, or temporary supportive housing situation, ruling out 'Transitional'. No activities related to slum upgrading, neighborhood integration, or incremental improvements are mentioned, thus excluding 'Incremental'. There is no mention of community land trusts, cooperative housing, public housing, affordable housing, or low-cost housing plans, so it does not match 'Social'. The text doesn't discuss home-rental, mortgages, rent-to-own housing, or market-rate housing; therefore, it's not a 'Market' activity. Lastly, there is no indication of specific urban or rural locations being targeted, excluding both the 'Urban' and 'Rural' classifications.",False,False,False,False,False,False,False,False
"Promoting positive masculinity for sexual and reproductive health and rights and gender equality in informal settlements in sub-Saharan Africa/Promouvoir une masculinité positive pour la santé qui favorise la santé sexuelle et reproductive, les droits sexuels et l'égalité des sexes PROMOTING POSITIVE MASCULINITY FOR SEXUAL AND REPRODUCTIVE HEALTH AND RIGHTS AND GENDER EQUALITY IN INFORMAL SETTLEMENTS IN SUB-SAHARAN AFRICA/PROMOUV More than half of residents in sub-Saharan Africa's largest cities, and a growing proportion of Africans overall, live in congested informal settlements (also called slums). Residents of Africa's urban informal settlements are at elevated risk for poor sexual and reproductive health and rights, unintended pregnancies, unsafe abortion, and sexual and gender-based violence.    Interventions focused on men and boys expand the scope for challenging gender norms and masculine ideals that impede sexual and reproductive health and rights and sustain gender inequality in these communities. While implementers of male-targeted sexual and reproductive health and rights programs in Africa argue that their work is grounded in current international evidence on what works to promote the engagement of men and boys in gender equality and improved sexual and reproductive health and rights, little systematic research exists on the implementation, effectiveness, and effects of these initiatives.   This project will generate and disseminate evidence on the implementation, effectiveness, and challenges of male-targeted sexual and reproductive health and rights and positive masculinity initiatives in poor urban settlements. It will assess gender attitudes, norms, and practices as well as the sexual and reproductive health and rights behaviours of men and boys participating in these programs. It will support existing male-targeted sexual and reproductive health and rights  initiatives to use evidence for program improvement. It will also document attitudes and changes in gender norms. Finally, it will strengthen the capacity of project team members and others and foster strategic alliances and partnerships with critical stakeholders, including policymakers and implementers, to ensure the more effective delivery of male-targeted sexual and reproductive health and rights programs./Plus de la moitié des habitants des plus grandes villes d'Afrique subsaharienne, et une proportion croissante d'Africains en général, vivent dans des établissements informels congestionnés (également appelés bidonvilles). Les résidents des établissements informels urbains d'Afrique courent un risque élevé d'avoir des problèmes de santé sexuelle et reproductive et de droits sexuels, de grossesses non désirées, d'avortements pratiqués dans des conditions dangereuses et de violence sexuelle et sexospécifique.    Les interventions axées sur les hommes et les garçons élargissent les possibilités de la remise en question des normes sexospécifiques et des idéaux masculins qui entravent la santé sexuelle et reproductive et les droits sexuels, et maintiennent l'inégalité entre les sexes dans ces communautés. Alors que les responsables de la mise en œuvre des programmes de santé sexuelle et reproductive et de droits sexuels axés sur les hommes en Afrique soutiennent que leur travail s'appuie sur des données probantes internationales actuelles sur les facteurs permettant de promouvoir la participation des hommes et des garçons à l'égalité des sexes, ainsi que l'amélioration de la santé sexuelle et reproductive et les droits sexuels, on trouve peu de recherches systématiques sur la mise en œuvre, l'efficacité et les effets de ces initiatives.   Ce projet produira et diffusera des données probantes concernant la mise en œuvre, l'efficacité et les défis de la santé sexuelle et reproductive, des droits sexuels axés sur les hommes et des initiatives de masculinité positive dans les établissements urbains pauvres. Il permettra d'évaluer les attitudes, les normes et les pratiques sexospécifiques ainsi que les comportements des hommes et des garçons participant à ces programmes en matière de santé sexuelle et reproductive et de droits sexuels. Il appuiera les initiatives existantes en matière de santé sexuelle et reproductive et de droits sexuels ciblant les hommes afin d'utiliser les données probantes pour améliorer les programmes. Il documentera également les attitudes et les changements da",13020,False,False,False,False,False,False,True,False,"The project focuses on promoting positive masculinity to improve sexual and reproductive health and rights (SRHR) and gender equality in informal settlements in sub-Saharan Africa. It aims to challenge harmful gender norms by targeting men and boys, enhancing their understanding of SRHR issues, and ultimately improving community well-being. The initiative involves generating evidence on the effectiveness and challenges faced by male-targeted programs, assessing gender attitudes and practices, supporting program improvements with data-driven insights, documenting changes in gender norms, and strengthening partnerships for better program delivery.","The text does not explicitly describe activities directly related to housing provision or construction but rather focuses on interventions in informal settlements aimed at promoting positive masculinity for SRHR and gender equality. The description of 'informal settlements' aligns with issues often found in urban environments, thus matching the 'Urban' class. Although these settlements might be located in both rural and urban areas, their characterization as crowded or congested aligns more with typical urban settings where informal housing is a common issue. There are no specific mentions of homelessness services like shelters for the homeless, transitional housing due to crises, incremental improvements or services related specifically to housing upgrades, social or market-driven housing policies, nor activities exclusively in rural areas.",False,False,False,False,False,False,True,False
Climate change adaptation in vulnerable coastal cities and ecosystems of the Uruguay River URBAN DEVELOPMENT AND MANAGEMENT Reduce vulnerability conditions and contribute to build climate change and variability resilience in vulnerable coastal communities and ecosystems of the lower Uruguay river  including adaptation measures based on communities and ecosystems  while focusing and streamlining human rights  gender and generations perspectives,43030,False,False,False,False,False,False,True,False,"The text describes activities aimed at reducing vulnerability conditions and building resilience to climate change in coastal cities and ecosystems along the lower Uruguay River. It involves adaptation measures that focus on community and ecosystem-based strategies while integrating human rights, gender, and generational perspectives.","The text explicitly mentions 'urban development and management' as well as activities related to vulnerable coastal communities and ecosystems within urban settings. This aligns with the definition of the Urban class due to its explicit mention of specific urban locations (coastal cities). Although it involves adaptation measures which could impact housing indirectly, there is no direct reference to any housing-related terms or activities such as provision of shelter, upgrading housing, etc., so other classes like Housing are not matched. Additionally, there is no explicit mention of homelessness shelters, transitional housing related to crises/disasters, incremental housing improvements, social housing models, market-based housing solutions, or specific rural settings.",False,False,False,False,False,False,True,False
"DEEPENING GRASSROOTS WOMEN RIGHTS, PARTICIPATION AND ECONOMIC LIVELIHOOD OPPORTUNITIES IN THE ERA OF EXPANDING OIL AND GAS EXTRACTION DEVELOPMENTS AND With these COVID 19 restrictions, perpetrators of GBV are going unnoticed and unpunished. Many girls are raped in the dark in the name of implementing  night curfews, the courts have at times been temporarily shut, health centres, police, recovery shelters and help lines rendered un helpful by restricted movements and banned transport thus breeding more fertile grounds for accelerating the GBV vice. The search for basic needs such as food to feed those locked in homes and other necessities by male counterparts who have lost out all options to feed their families has just made the situation unbearable for women, young girls and children.    The proposed action will thus strive to   a)Mobilise, strengthen and support grassroots women to collectively campaign against gender based violence (GBV) and other forms of human rights abuse perpetuated by both oil discovery and extraction, and the Covid-19 pandemic with one strong and united voice.    b)Boost food security and incomes options of identified grassroots women farmers and their groups in the face of the COVID-19 pandemic and oil and gas impacts.    c)Adopt a holistic approach of identifying and building knowledge and engagement capacity of locally based  engagement structures  i.e. GBV listeners clubs who will form the nucleus of change champions by amplifying voices of women on GBV and  oil impacts on the Community Green Radio (CGR) of NAPE    d)Establish /form community based safe spaces where GBV victims faced with stigma and corporate induced land evictions like those related with oil can safely air out their concerns, get counseling, help lines, referrals and legal support to secure justice or conflict resolution.",15180,False,False,False,False,False,False,False,False,"The text describes activities aimed at empowering grassroots women in response to gender-based violence (GBV) exacerbated by oil and gas extraction developments and COVID-19 restrictions. The initiatives include mobilizing campaigns against GBV, boosting food security for local women farmers, enhancing engagement capacities via radio broadcasts, and establishing community safe spaces for victims of GBV and land evictions.","The text does not explicitly mention any housing-related activities such as construction, provision of shelter, or upgrading inadequate housing. Therefore, it does not directly match the 'Housing', 'Transitional', 'Incremental', 'Social', 'Market', 'Urban', or 'Rural' classes. While community safe spaces are established for counseling and legal support related to GBV and land evictions, these do not fall under any specific housing sector class as defined. The primary focus is on combating GBV rather than addressing housing issues.",False,False,False,False,False,False,False,False
"Project title: Multi-sectoral Rapid Response Mechanism to Support Crisis-affected Populations in Sudan, Sector: Health Multi-purpose cash transfer Nutrition Shelter and settlements WASH, Subsector: N/A, Execution Country: Sudan, Partner Name: NRC-NO",72010,True,False,True,False,False,False,False,False,"The project described is a multi-sectoral rapid response mechanism aimed at supporting crisis-affected populations in Sudan. It addresses several sectors including health, nutrition, shelter and settlements, water, sanitation, and hygiene (WASH), and involves material relief assistance and services.","The text mentions 'shelter and settlements' as one of the key components of this project, which indicates involvement in providing housing-related support to crisis-affected populations. This aligns with the 'Housing' class due to shelter provision in emergencies being part of its definition. The context suggests that these shelters are likely temporary, pointing towards the 'Transitional' class since it involves housing provided due to crises/disasters/emergencies. Other classes such as 'Homelessness', 'Incremental', 'Social', 'Market', 'Urban', and 'Rural' do not have explicit mentions in this text related to their definitions.",True,False,True,False,False,False,False,False
