text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,summary AI,reasoning AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
CHILD FRIENDLY CITIES INITIATIVE (CFCI) - UNICEF (CHILD FRIENDLY CITIES PROGRAMME) The initiative was launched in 1996 by UNICEF and UN-Habitat to act on the resolution passed during the second United Nations Conference on Human Settlements (Habitat II) to make cities liveable places for all. The UN Conference declared that the wellbein,15160,False,False,False,False,False,False,True,False,"The Child Friendly Cities Initiative (CFCI), launched by UNICEF and UN-Habitat in 1996, aims to transform cities into livable environments for all residents, emphasizing human rights. The initiative was inspired by resolutions from the second United Nations Conference on Human Settlements (Habitat II).","The text describes an initiative focused on making urban areas more liveable and inclusive, which aligns with urban development activities but does not explicitly mention housing-related tasks or services. There is no specific reference to providing shelter, upgrading housing, or addressing homelessness directly. The emphasis is on broader urban livability rather than the provision of housing itself.",False,False,False,False,False,False,True,False
"ON THE GROUND OPERATIONAL COSTS IN SIERRA LEONE THROUGH THE PROJECT FIDUCIARY MANAGEMENT UNIT (PFMU) These expenses cover the various expenditures on the ground in Sierra Leone, such as material costs for the building of smoke oven shelters, salaries for staff on the ground in Sierra Leone, administrative costs for the PFMU at the Sierra Leone Ministry of Finance, and other costs.",14030,True,False,True,False,False,False,False,False,"The text describes expenses related to operational activities in Sierra Leone by the Project Fiduciary Management Unit (PFMU). These include material costs for building smoke oven shelters, salaries for local staff, administrative costs at the Ministry of Finance, and other associated expenditures. The sector focus is on basic drinking water supply and sanitation.","The text mentions 'material costs for the building of smoke oven shelters,' which implies a provision related to shelter, aligning it with housing activities. Although primarily focused on water supply and sanitation sectors, these aspects often accompany adequate housing improvements or developments, fitting within a broader definition of housing. The mention of shelters suggests an element of temporary or incremental housing solutions, as smoke ovens are generally associated with transitional living conditions for those in need. No explicit mention of homelessness, transitional housing (like refugee camps), social, market-driven, urban, or rural activities was made, nor is there a specific focus on community land trusts, cooperative housing, public housing, affordable housing initiatives, home-rental, mortgages, rent-to-own housing, or market-rate housing. Urban or rural classifications are not specified as the text lacks details about location specifics.",True,False,False,True,False,False,False,False
"EDMUND RICE DEVELOPMENT REINFORCING 'COVID 19 TRANSMIS ES AT RUBEN HEALTH CENTRE TO E NSURE CONTINUITY OF ROUTINE HE ALTH SERVICES IN MUKURU SLUM, PUB The Reinforcing 'covid 19 transmission' control measures at Ruben Health Centre to ensure continuity of routine health services in Mukuru slum, public health responses and social counter measures aims to carry out health activities to address the control of Covid-19 in Kenya.",12264,False,False,False,False,False,False,True,False,The activity involves reinforcing COVID-19 transmission control measures at Ruben Health Centre located in the Mukuru slum to ensure the continuity of routine health services. The focus is on public health responses and social countermeasures to manage and address the spread of COVID-19 in Kenya.,"Let's analyze each class:

- Housing: There is no explicit mention of housing provision, upgrading, or related activities.
- Homelessness: No reference to tents, encampments, or shelters for the homeless.
- Transitional: Although the context involves health services continuity due to an emergency (COVID-19), it does not explicitly describe transitional housing like refugee camps or temporary supportive housing.
- Incremental: The text does not discuss slum upgrading, neighborhood integration, or related incremental housing activities.
- Social: There is no mention of community land trusts, cooperative housing, public housing, affordable housing, or low-cost housing initiatives.
- Market: No reference to home-rental, mortgages, rent-to-own housing, or market-rate housing.
- Urban: The activity occurs in Mukuru slum, which is a specific urban location, thus matching the 'Urban' classification.
- Rural: There is no mention of rural locations; the focus is on an urban setting (Mukuru slum).",False,False,False,False,False,False,True,False
"ACCESS TO THE RIGHT TO A DECENT HOUSING AND BASIC SANITATION FOR 49 WOMEN AND THEIR FAMILIES IN A VULNERABLE SITUATION OF THE RURAL COMMUNITY OF H Título completo del proyecto: Acceso al derecho a la vivienda digna con saneamiento básico para 49 mujeres y sus familias en situación de vulnerabilidad de la comunidad rural de H.R. Palyam, área de Madakasira, distrito de Anantapur :: El proyecto plantea hacer efectivo el derecho a una vivienda digna con saneamiento básico proporcionándoles los recursos humanos, materiales y técnicos necesarios para la correcta construcción de viviendas. Se promueve la reducción de la discriminación que sufren las mujeres, aumentando su consideración social dentro de sus familias y comunidad.",16030,True,False,False,False,True,False,False,True,"The project aims to provide 49 vulnerable women and their families in a rural community with access to decent housing and basic sanitation. It involves supplying the necessary human, material, and technical resources for proper construction of homes. The initiative also seeks to reduce discrimination against women by enhancing their social standing within their families and communities.","The project explicitly mentions the provision of 'housing' in a rural setting, as it discusses providing resources for constructing dignified housing with basic sanitation facilities, which falls under 'Housing'. It targets vulnerable groups, aligning with initiatives that improve inadequate housing conditions. The focus on a specific rural community places this within the 'Rural' classification due to the explicit mention of activities in rural locations.",True,False,False,False,False,False,False,True
"HUMANITARIAN ASSISTANCE FOR DISPLACED PEOPLE BECAUSE OF OTHER SITUATIONS OF VIOLENCE IN THE DEPARTMENT OF PETEN GUATEMALA Este proyecto responde a la situación de crisis humanitaria ocasionada por el desplazamiento masivo de población del norte de Centroamérica en situación de vulnerabilidad económica, social, ambiental y/o política que llega al Departamento de Petén (Guatemala) en su tránsito hacia México y los EE.UU. El proyecto se orienta a fortalecer las capacidades técnicas, estratégicas y materiales de las socias locales participantes en el proyecto para hacer frente a la creciente demanda de refugio por parte de la población migrante en tránsito, brindar refugio adecuado, a la vez que se atiende y apoya las solicitudes de refugio en coordinación con titulares de obligaciones. Asimismo, el proyecto incluye acciones de recogida de testimonio, incidencia y sensibilización en Guatemala y la CAV.",72010,True,False,True,False,False,False,False,False,"The project addresses a humanitarian crisis in Petén, Guatemala, caused by the massive displacement of vulnerable populations from Northern Central America. It aims to strengthen local partners' technical, strategic, and material capabilities to manage increasing demands for refugee accommodations while providing adequate shelter and support. The project also includes actions like testimony collection, advocacy, and awareness-raising.","The text explicitly describes efforts to provide 'refugio adecuado' (adequate refuge) to displaced people due to violence in Petén, Guatemala. This aligns with the definition of 'Transitional,' which involves housing provided due to crises or emergencies like refugee shelters and temporary supportive housing. The focus on strengthening capacities for managing demand and providing shelter further supports this classification. There is no explicit mention of urban or rural settings specific enough to classify under those categories. Additionally, while there are material relief efforts described, they do not specifically pertain solely to upgrading or providing basic services in housing; instead, the context aligns more with emergency response. Hence, it does not fit neatly into 'Housing,' 'Urban,' or 'Rural' as per their definitions.",False,False,True,False,False,False,False,False
"PROVIDING FOOD AND SOAP FOR THE POOR AND UNDERPRIVILEGED FAMILIES OF STUDENTS OF THREE SLUM SCHOOLS IN RESPONSE TO COVID-19 The NGO Glory Bandhu-protim Samaj Kallayan Sangstha (GBSKS) has successfully established and is running 3 schools in Dhaka's slums. Most of the students' parents work in the low income sector, e.g. as rickshaw or van pullers. Because of the countrywide lockdown resulting from the current COVID-19 crisis, many of them have lost their job and are unable to provide their families with food and other essentials. The project aims to support the families of the 1,500 students in during the COVID-19 emergency situation and the lockdown through distributing packages of basic food items and soap.",12240,False,False,False,True,False,False,True,False,"The NGO Glory Bandhu-protim Samaj Kallayan Sangstha (GBSKS) is providing food and soap to families of students from three slum schools in Dhaka during the COVID-19 lockdown, focusing on those whose parents have lost their jobs due to low-income work. The initiative aims to address basic nutrition needs amid the crisis.","The text describes an emergency response aimed at distributing basic necessities like food and soap to underprivileged families affected by job loss due to a lockdown. Here's why each class matches or does not match:

- Housing: There is no mention of housing provision, shelter, upgrades, urban development, or related activities.
- Homelessness: The text doesn't discuss tents, encampments, or shelters for the homeless.
- Transitional: While there is a response to an emergency situation (COVID-19 lockdown), it does not involve providing transitional housing like refugee shelters or temporary supportive housing.
- Incremental: There's no mention of housing sites, slum upgrading, housing improvements/repairs, or neighborhood integration activities.
- Social: No discussion on community land trusts, cooperative housing, public housing, affordable housing, or low-cost housing is present.
- Market: The text doesn't address home-rentals, mortgages, rent-to-own arrangements, or market-rate housing.
- Urban: The activities are specifically occurring in Dhaka's slums, which qualifies as an urban setting. Thus, this fits the 'Urban' classification.
- Rural: There is no indication that activities take place in rural areas.",False,False,False,False,False,False,True,False
"LOGEMENT ROM DE KAKANJ 2018/2019 Founded in 1901 as a catholic organisation, Caritas Switzerland (CACH) prevents, alleviates and combats poverty, while working across sectors and focusing on food security, access to clean and safe water, climate protection and disaster prevention, migration and education for children and adults. With its international programme that combines humanitarian work and development, CACH reaches out to 30 countries in Africa, Latin America and Asia as well as in Eastern Europe.",16040,True,False,False,False,False,False,False,False,"Caritas Switzerland (CACH) focuses on a range of initiatives aimed at combating poverty through international programs that include food security, access to clean water, climate protection, disaster prevention, migration support, and education. The specific activity in question is related to the provision of low-cost housing.","The text mentions 'low-cost housing,' which aligns with activities associated with providing affordable living solutions under the Social class category as defined by community land trusts, cooperative housing, public housing, affordable housing, or low-cost housing. The other classes are not explicitly matched based on the given definitions: there is no mention of homelessness, transitional scenarios like refugee shelters, incremental developments such as slum upgrading, market-based approaches like mortgages, specific urban or rural locations, or broader housing provisions that do not fall under 'low-cost.'",False,False,False,False,True,False,False,False
"PACIFIC URBAN DEVELOPMENT INVESTMENT PLANNING AND CAPACITY DEVELOPMENT FACILITY The knowledge and support technical assistance (TA) will support Pacific island countries to objectively analyze the costs and benefits of available urban investment options, to plan, design and prioritize investments, assess technical suitability, economic, financial and social viability, capacity and institutional issues, address environmental and social safeguards and, identify measures to strengthen project implementation capacity of urban investment projects. At the same time, the countries need to develop institutional, policy and human resource capacity to effectively plan and manage urban investments, so that social and economic benefits are maximized. ADB continues to receive requests from Pacific DMCs to assist in addressing challenges they face. The proposed knowledge and support TA will serve as a facility to support Pacific DMCs in making informed and strategic decisions on urban investments by supporting necessary activities such as capacity development, training, knowledge sharing and dissemination, technical advice, peer reviews etc.The proposed TA will support the Pacific Approach 2016-2020 strategic priority of enabling value creation by promoting livable and economically vibrant urban areas , supporting projects that will help governments with long-term urban planning to ensure that services can be sustained, and encourage private sector and civil society organization (CSO) involvement in the provision of urban infrastructure and services. The proposed TA will also support the Pacific Approach to provide (i) stronger, better, faster project delivery through expanded use of regional approaches and faster delivery mechanisms, and (ii) improved generation and sharing of knowledge.",14022,True,False,False,False,False,False,True,False,"The text describes a technical assistance facility aimed at helping Pacific island countries plan and manage urban investments effectively, with a focus on addressing challenges related to cost-benefit analysis, investment planning, economic viability, capacity building, institutional support, and policy development. The goal is to create livable and economically vibrant urban areas by enhancing project delivery and knowledge sharing in the context of sanitation and large systems.","The text explicitly discusses urban development activities through technical assistance for analyzing, planning, designing, prioritizing, assessing viability, addressing safeguards, and identifying measures to strengthen implementation capacity. The focus on 'urban investment' and efforts to make cities livable and economically vibrant directly aligns with the definition of 'Urban.' Additionally, the mention of large systems in sanitation supports the classification within 'Housing' due to its connection to urban infrastructure improvements. There is no explicit reference to rural settings, homelessness, transitional housing, incremental housing, social housing models, or market-specific activities that would justify those classifications.",True,False,False,False,False,False,True,False
"PROTECTION DES PERSONNES DÉPLACÉES INTERNES À TRAVERS L'APPROCHE DE PROTECTION COMMUNAUTAIRE, LES ABRIS ET LES ARTICLES MÉNAGERS ESSENTIELS",72010,True,False,True,False,False,False,False,False,"The text describes an initiative focused on protecting internally displaced persons through a community protection approach, providing shelters, and essential household items as part of material relief assistance.","The mention of 'abris' (shelters) suggests involvement in providing temporary housing solutions, which aligns with the 'Transitional' class for housing provided due to crises or emergencies. The focus on internally displaced persons also fits this category, as it involves emergency situations. There is no explicit reference to permanent housing construction, homelessness shelters, incremental improvements, social/community land trusts, market-rate activities, or specific urban/rural settings, thus excluding those classifications.",False,False,True,False,False,False,False,False
"IMPROVE LIVING CONDITIONS OF REFUGE[AWARDS-  COOPERATIVE AGREEMENTS] Improve safety and well-being of refugees, asylum seekers, vulnerable migrants and community members by improving access to protection, assistance and sustainable solutions",72010,False,False,False,False,False,False,False,False,"The text describes efforts aimed at enhancing the living conditions of refugees, asylum seekers, and vulnerable migrants. The primary objective is to improve their safety and well-being through better access to protection, assistance, and sustainable solutions. The focus is on material relief assistance and services.","The text explicitly mentions improving the living conditions for refugees, which implies addressing temporary or transitional housing needs due to crises/disasters/emergencies. This aligns with the 'Transitional' class that includes housing provided during such situations (e.g., refugee shelters). The mention of material relief assistance and services further supports this classification. There is no explicit reference to homelessness, incremental development, specific urban or rural locations, social or market-oriented solutions, or general housing provision outside of a crisis context.",False,False,True,False,False,False,False,False
"PROVISION OF SHELTER AID TO IDP FAMILIES IN YEMEN Providing 14,001 shelter kits, 4,000 emergency shelters, and 2,000 other shelters for IDP families all over Yemen.",72010,True,False,True,False,False,False,False,False,"The activity involves providing shelter aid to internally displaced persons (IDPs) in Yemen by distributing shelter kits, emergency shelters, and other types of shelters.","The text explicitly mentions the provision of shelter to IDP families due to crises/disasters/emergencies. This aligns with the definition of 'Transitional' housing which includes temporary supportive housing provided during emergencies such as crises or disasters. The activity is not primarily focused on permanent housing solutions (i.e., construction), so it does not match the 'Housing' class. There's no mention of homelessness shelters, urban or rural-specific locations, incremental upgrades, social housing projects like community land trusts or public housing, or market-related activities such as rent-to-own schemes.",False,False,True,False,False,False,False,False
MANNAR: NEW HOSTEL TO HOUSE THE CHILDREN OF POOR FISHERMEN AND POOR STAFF FAMILIES Mannar: new hostel and staff house to house the children of poor fishermen and destitute families and staff.,16010,True,False,True,False,False,False,False,False,"The activity involves constructing a new hostel in Mannar for housing the children of poor fishermen and impoverished staff families, with an aim to support social protection.","The text describes the provision of a new hostel specifically for vulnerable populations (children of poor fishermen and destitute staff families), which aligns closely with the concept of 'Social' since it addresses affordable housing needs for disadvantaged groups. Although the specific terms used in the definitions like 'community land trusts', 'cooperative housing', or 'public housing' are not mentioned, the intent to provide accommodation for marginalized communities fits within the expanded definition of social housing. The location being Mannar does not specifically categorize it as urban or rural without additional context.",False,False,False,False,True,False,False,False
"IRICS (APPRAISAL & DESIGN) - RECOMMENDATIONS FROM ADOLESCENT GIRLS ON BUILDING BACK BETTER IN URBAN AREAS IRICs will be delivered by the Foreign, Commonwealth and Development Office in close coordination with Ministry of Housing and Urban Affairs and will support cities to become engines of inclusive growth attracting investment and generating jobs. IRICs will target up to 5 Indian cities to help them deliver better urban services effectively and enable all residents to contribute to and benefit from environmentally sustainable growth. The programme will enable India and the UK to share experiences, best practices and ideas on how cities can best be planned and managed in the face of the opportunities and threats of the 21st Century. It will also guide businesses and investors to drive forward partnerships, raise investment, identify opportunities, accelerate progress and remove bottlenecks for the wider development of the cities.",43030,False,False,False,False,False,False,True,False,"The IRICS (Appraisal & Design) initiative aims at urban development in Indian cities by focusing on building back better through inclusive growth. The project, supported by the Foreign, Commonwealth and Development Office alongside India's Ministry of Housing and Urban Affairs, targets up to 5 cities with objectives including delivering improved urban services, fostering environmentally sustainable growth, facilitating knowledge exchange between India and the UK, and encouraging business investments.","The text explicitly discusses activities related to urban development and management. The initiative aims at enhancing urban services and promoting inclusive and sustainable growth in cities, which aligns with urban development objectives. There is no mention of specific types of housing construction or homelessness-related activities, thus excluding direct classifications under Housing, Homelessness, Transitional, Incremental, Social, Market, and Rural. However, the focus on urban areas explicitly falls under the Urban classification.",False,False,False,False,False,False,True,False
"PROVIDE DECENT AND SUSTAINABLE HOUSING SOLUTIONS TO FAMILIES IN THE PROCESS OF RETURNING TO THE TOWN OF GUIDEL BAMBADINKA, SENEGAL Título completo del proyecto: Proveer de soluciones habitacionales dignas y sostenibles a familias en proceso de retorno a la localidad de Guidel Bambadinka, Senegal :: Proveer de soluciones habitacionales dignas y sostenibles a familias en proceso de retorno a la localidad de Guidel Bambadinka, Senegal",16030,True,False,False,True,False,False,False,True,The project aims to provide decent and sustainable housing solutions for families returning to the town of Guidel Bambadinka in Senegal. The focus is on implementing housing policies and administrative management to achieve this objective.,"The text explicitly describes the provision of housing, which aligns with the 'Housing' class definition that includes upgrading inadequate housing, construction of housing, urban development, and housing policy. Additionally, since the project targets families returning to a specific town, it falls under the 'Urban' classification due to its specific location in an urban setting. The text does not mention aspects related to homelessness, transitional housing, incremental approaches, social or cooperative housing models, market-driven solutions, or rural activities, which rules out those classifications.",True,False,False,False,False,False,True,False
"OWN CALL PROJECT SMILE AND BUILD Continuidad de los proyectos educativos, sanitarios y de arquitectura e ingeniería en marcha,especialmente con el foco en el reciclaje, la sostenibilidad y la mejora de las viviendas. La intención es seguir con el trabajo de los últimos meses e intentar materializar la propuesta en los próximos meses con la construcción de un prototipo real.",11220,True,False,False,False,False,False,False,False,"The text describes an ongoing project named 'Own Call Project Smile and Build,' focusing on continuing educational, health, architectural, and engineering initiatives with a particular emphasis on recycling, sustainability, and housing improvement. The goal is to materialize these proposals into the construction of a real prototype in the upcoming months.","The text explicitly mentions activities related to 'architectural' work and 'improvement of the houses,' which aligns with the housing class's focus on upgrading inadequate housing, technical assistance for housing, or finance for housing. The mention of sustainability efforts ties into providing basic services or upgrades as part of improving living conditions. There are no mentions of homelessness, transitional housing in response to crises, incremental housing improvements, social housing types like cooperative or public housing, market-rate housing initiatives, specific urban locations, or rural locations.",True,False,False,False,False,False,False,False
RENOVATION OF A SANITARY BLOCK IN THE HOME FOR OLD AND HANDICAPPED PEOPLE Improvement of the living / residence conditions of those seeking help and residents through renovation of a sanitary block in the home for the stay of single elderly and disabled people in Nizhnaya Serafimovka,16010,True,False,False,False,False,False,False,False,"The activity involves renovating a sanitary block to improve living conditions for elderly and handicapped individuals residing in a specialized facility. The primary objective is enhancing residential conditions within the home for those who are single, elderly, or disabled.","The text describes an improvement of living/residence conditions through renovation, which aligns with activities related to upgrading inadequate housing infrastructure. This falls under the 'Housing' category as it involves construction and upgrading efforts in existing structures. The context of helping old and handicapped people and the focus on improving residence conditions connects this activity to social welfare objectives, making it also a match for the 'Social' class. There is no explicit mention of homelessness, transitional housing, incremental improvements, market housing, or specific urban or rural locations.",True,False,False,False,True,False,False,False
"CONTRÔLES DE SANTÉ POUR LES ÉCOLIERS DE KOLKATA, INDE La fondation Calcutta Project Basel est dirigée bénévolement depuis 1991 par des étudiants de l'Université de Bâle. Située à Kolkata en Inde, elle propose des consultations et des traitements pour un montant symbolique aux patients enregistrés. Outre le service ambulatoire, la garderie et le refuge, il existe également l'offre de bilans de santé pour les écoliers. L'objectif de ce programme est de fournir des soins médicaux de base au plus grand nombre possible d'écoliers dans les quartiers pauvres de Kolkata. Chaque année, environ 10 000 enfants devraient être examinés. Ils doivent avoir la possibilité de bénéficier gratuitement de consultations et d'examens médicaux. Des séances d'information destinées aux enseignants et aux parents permettront également de s'adresser directement aux personnes de référence des enfants.",12220,False,False,False,False,False,False,True,False,"The Calcutta Project Basel, run by volunteers from the University of Basel since 1991, offers affordable medical consultations and treatments to registered patients in Kolkata, India. One of their initiatives includes providing health check-ups for schoolchildren in impoverished areas of Kolkata, aiming to conduct annual examinations for about 10,000 children. The program also involves informational sessions for teachers and parents to directly reach the children's primary contacts.","The text describes a basic healthcare initiative focused on conducting medical check-ups for schoolchildren in economically disadvantaged urban areas of Kolkata. It does not explicitly mention activities related to housing provision, homelessness solutions, transitional or incremental housing services, social or market housing, nor does it describe any rural-specific activity beyond the general setting. Therefore, no explicit match is found with most of these classes. However, as it involves an urban location specifically (Kolkata), there is a reasonable classification under 'Urban.'",False,False,False,False,False,False,True,False
"SUSTAINABLE USE OF NATURAL RESOURCES AND ENERGY FINANCE IN TUNISIA (SUNREF) Le projet vise à soutenir les priorités nationales dans les domaines de la maitrise de l'énergie et de l'environnement. Les objectifs du projet sont de permettre une consolidation du marché naissant des financements verts en Tunisie et de mettre à la disposition des intermédiaires financiers une ligne de crédit dédiée aux secteurs de l'industrie et du logement pour financer des investissements d'efficacité énergétique, énergies renouvelables, production propre et réduction de la pollution.",23110,True,False,False,False,False,False,False,False,"The SUNREF project in Tunisia aims to support national priorities in energy efficiency and environmental management by consolidating the emerging green finance market and providing a dedicated credit line for financial intermediaries to fund investments in energy efficiency, renewable energies, clean production, and pollution reduction within the industry and housing sectors.","The text mentions efforts related to financing energy efficiency and renewable energy projects specifically in the context of the housing sector. Although it primarily focuses on green finance and environmental management, there is a direct link to providing financial resources for investments in the housing sector aimed at improving energy efficiency and sustainability. This aligns with activities associated with upgrading inadequate housing and supporting housing through technical assistance or financial means.",True,False,False,False,False,False,False,False
"2_612_41307_3.3.1 3.3 HEALTHY SETTINGS AND HEALTH-IN-ALL POLICIES PROMOTED 2_612_41307_3.3.1 Countries enabled to adopt, review and revise laws, regulations and policies to create an enabling environment for healthy cities and villages, housing, schools and workplaces",12110,True,False,False,False,False,False,True,True,"The text describes efforts in promoting healthy settings through the adoption, review, and revision of laws, regulations, and policies. The objective is to create an enabling environment for healthier cities, villages, housing, schools, and workplaces.","The text mentions 'housing' as part of a broader initiative focused on creating healthy environments. While it doesn't explicitly describe any specific activities like construction or upgrading, the inclusion of 'housing' under health policy implies a focus on improving conditions related to housing for better health outcomes. It does not mention homelessness, transitional arrangements, incremental improvements, social initiatives, market aspects, specific urban locations, or rural settings in detail.",True,False,False,False,False,False,False,False
SUSTAIN AND ENHANCE POLITICAL COMMITMENTSTO END AIDS AND IMPLEMENT THE GLOBAL AIDS STRATEGY AND END HIV-RELATED INEQUALITIES Hébergement UPI sur le cloud AWS d'Amazone pour le bon fonctionnement de la solution du système d'Identifiant Unique du Patient d'octobre 2020  à septembre 2021,16064,False,False,False,False,False,False,False,False,"The text describes the hosting of a unique patient identification system on Amazon Web Services (AWS) to support efforts related to mitigating HIV/AIDS from October 2020 to September 2021. The primary objectives include sustaining political commitment, implementing the Global AIDS Strategy, and addressing HIV-related inequalities.","The text does not explicitly describe activities or interventions related to housing provision, shelter for emergencies, upgrading inadequate housing, or any of the specific definitions under the expanded definition of the housing sector classes. It focuses on technological hosting services in the context of healthcare (HIV/AIDS mitigation) rather than directly addressing any aspects related to housing, homelessness, transitional, incremental, social, market, urban, or rural housing activities.",False,False,False,False,False,False,False,False
"JAKARTA SEWERAGE DEVELOPMENT PROJECT (ZONE 1) This project is to improve wastewater treatment and sanitation access in DKI by introducing a sewerage system, which consists of sewer network and wastewater treatment plant, thereby contributing to enhancing its water environment, citizens' living conditions and urban development.",14022,True,False,False,False,False,False,True,False,"The project focuses on improving wastewater treatment and sanitation access in Jakarta (DKI) by introducing a sewerage system comprising a network of sewers and a wastewater treatment plant. The objectives are to enhance the water environment, improve living conditions for citizens, and contribute to urban development.","The text mentions the introduction of a sewerage system as part of sanitation improvements in an urban setting (Jakarta). While the primary focus is on sanitation and large systems, the project's impact includes improving living conditions and contributing to urban development. This aligns with housing sector activities related to providing basic services like safe water and sanitation in inadequate housing and urban development.",True,False,False,False,False,False,True,False
"CENTRO DE INTEGRACIÓN Y DESARROLLO LGBTIQ SOBRE MIGRACIÓN Y REFUGIO (C.I.D) Costa Rica is the only Central American country that grants asylum due to persecution of a person's sexual orientation and gender identity. It has increasingly become a host country for LGBTIQ+ refugees from the Northern Triangle, Panama, Venezuela, and other countries. Yet support systems to help refugees integrate into the Costa Rican economy are still in their early stages. The IAF supports community-led approaches to promoting economic integration and creating inclusive societies in Latin America and the Caribbean. Our grantee Asociación Instituto Sobre Migración y Refugio LGBTIQ para Centroamérica (IRCA CASABIERTA) provides training, certification, and psychosocial and legal assistance to LGBTIQ migrants in Costa Rica. They also collaborate with local partners in Panama to improve services and support for at-risk LGBTQI+ migrants.",11230,False,False,False,False,False,False,False,False,"The text describes the efforts of the Asociación Instituto Sobre Migración y Refugio LGBTIQ para Centroamérica (IRCA CASABIERTA) in Costa Rica, focusing on training, certification, and support services for LGBTIQ+ migrants. The goal is to promote economic integration and social inclusion through community-led approaches. This includes psychosocial and legal assistance, as well as collaboration with partners in Panama to improve services for at-risk LGBTQI+ migrants.","The text does not explicitly mention housing or homelessness activities; instead, it focuses on support systems for LGBTIQ+ refugees, including training and integration into the economy. The primary activities are related to psychosocial, legal, and economic assistance rather than direct housing provision.

- Housing: No explicit mention of housing construction, upgrading, or shelter provision.
- Homelessness: Does not describe shelters or encampments for the homeless.
- Transitional: Focuses on integration and support for refugees but does not specify temporary housing provided due to crises/disasters/emergencies.
- Incremental: Lacks details about slum upgrading, housing improvements/repairs, or neighborhood integration related to housing sites/services.
- Social: No explicit mention of community land trusts, cooperative housing, public housing, affordable housing, or low-cost housing initiatives.
- Market: Does not discuss home-rental, mortgages, rent-to-own housing, or market-rate housing.
- Urban: Does not specify activities in particular urban locations.
- Rural: Does not detail activities in specific rural areas.",False,False,False,False,False,False,False,False
"Hope for Justice Ethiopia (HfJ) works with awareness raising and information sharing to local communities and the justice sector to prevent modern slavery. They also work with re-integration of trafficked children by establishing shelters for survivors. The project specifically targets women/girls and children, and gender mainstreaming and gender aggregation is an integral part of the programming.",16070,False,False,True,False,False,False,False,False,"Hope for Justice Ethiopia focuses on preventing modern slavery through awareness and information sharing with local communities and justice sectors. They also provide shelters for re-integrating trafficked children, specifically targeting women/girls and children, incorporating gender mainstreaming.","The text describes activities related to establishing shelters for survivors of trafficking, which aligns with the 'Transitional' class due to the temporary nature of these accommodations provided as part of crisis response. There is no explicit mention or indication of housing provision in a permanent sense, upgrading inadequate housing, or other classes such as homelessness (tents for homeless), incremental improvements, social housing projects like public or affordable housing, market-rate housing activities, or specific urban/rural settings related to housing development.",False,False,True,False,False,False,False,False
"PRAYAS - UNA CASA PER CRESCERE The Prayas - a home to grow project contributes to the overall goal of protecting children's rights in Nepal. The specific objective is to ensure the full growth of the 15 boys and 15 girls aged 7 to 21 residing at the Prayas Children Home in Kathmandu,Nepal. Through the three actions,the sustenance and maintenance of the beneficiaries is guaranteed,and they are assured of a harmonious and complete growth so that they can live a full and fulfilled life in adulthood. The 3 actions in which the project is structured are: 1. ensure accommodation and meals in a healthy environment, 2. ensure the right to education, 3. ensure harmonious growth and develop greater resilience",16010,True,False,False,False,False,False,True,False,"The Prayas - a home to grow project aims to protect children's rights by ensuring comprehensive growth for 15 boys and 15 girls aged 7 to 21 at the Prayas Children Home in Kathmandu, Nepal. The project focuses on three key actions: providing accommodation and meals in a healthy environment, ensuring access to education, and promoting harmonious growth and resilience.","The text describes an initiative focused on providing stable living conditions (accommodation) and support services such as meals and education for children at a specific home. This aligns with the 'Housing' class due to the provision of accommodation in a structured setting. The focus on ensuring the well-being and development of the children aligns with the 'Social' class, which includes community-based supportive environments like cooperative housing or public housing aimed at improving living standards for vulnerable groups. Additionally, since the activities are taking place specifically in Kathmandu, an urban area, it matches the 'Urban' classification as well.",True,False,False,False,True,False,True,False
This project funds the ODA eligible housing and homelessness support together with other local authority costs for supporting arrivals and social services for Ukrainian refugees under the Homes for Ukraine scheme.,93010,True,True,False,False,False,False,False,False,"The project involves funding housing and support for Ukrainian refugees, including homelessness aid and additional local authority expenses to assist refugee arrivals and provide social services.","The text explicitly mentions 'housing' as part of the funded activities, which fits within the definition of the Housing class. It also refers to 'homelessness support,' aligning with the Homelessness class. The context involves refugees, pointing towards a crisis/emergency situation, which could suggest Transitional housing; however, it does not specifically mention temporary shelters or camps. The focus on refugee support underlines a social aspect in terms of integration and support services.",True,True,True,False,False,False,False,False
